m49,country,commodity,production_kt,emissions_total_kt,ef_total_kgCO2e_per_kg,ef_fer_kgCO2e_per_kg,ef_man_kgCO2e_per_kg,ef_res_kgCO2e_per_kg,ef_rice_kgCO2e_per_kg,ef_peat_kgCO2e_per_kg,ef_urea_kgCO2e_per_kg,ef_burn_kgCO2e_per_kg,ef_soil_kgCO2e_per_kg,ef_ent_kgCO2e_per_kg,ef_mms_kgCO2e_per_kg,ef_prp_kgCO2e_per_kg,feed_emissions_kt,ef_feed_kgCO2e_per_kg,ef_with_feed_kgCO2e_per_kg
262,Djibouti,shee,2.4,100.2,41.3107,,,,,,,,,26.1076,1.209,13.9942,0.0,0.0,41.3107
266,Gabon,cass,315.1,12.38,0.0393,0.0171,0.005,0.009,0.0,0.0033,0.0005,0.0044,0.0,,,,,,
266,Gabon,dcat,10.2,14.3,1.4078,,,,,,,,,0.9637,0.0246,0.4195,0.67,0.0657,1.4735
266,Gabon,grou,31.7,6.79,0.2139,0.0169,0.0419,0.0516,0.0,0.0274,0.0,0.076,0.0,,,,,,
266,Gabon,maiz,45.9,10.43,0.2273,0.1427,0.021,0.0167,0.0,0.0122,0.0043,0.0304,0.0,,,,,,
266,Gabon,oilp,604.7,1.25,0.0021,0.0016,0.0002,0.0,0.0,0.0003,0.0,0.0,0.0,,,,,,
266,Gabon,pigs,2.0,24.65,12.2697,,,,,,,,,1.928,10.3417,0.0,2.2,1.0929,13.3625
266,Gabon,poul,6.6,13.55,2.0592,,,,,,,,,0.0,0.3537,1.7055,2.87,0.4355,2.4947
266,Gabon,rice,1.8,3.58,2.0332,0.0308,0.0037,0.0091,1.9066,0.0074,0.0025,0.0732,0.0,,,,,,
266,Gabon,rubb,27.2,1.49,0.0546,0.0346,0.0087,0.0,0.0,0.0108,0.0005,0.0,0.0,,,,,,
266,Gabon,soyb,3.5,0.68,0.1939,0.024,0.0137,0.0431,0.0,0.0189,0.0,0.0941,0.0,,,,,,
266,Gabon,sugc,271.6,2.86,0.0105,0.0035,0.0002,0.0044,0.0,0.0002,0.0,0.0022,0.0,,,,,,
268,Georgia,barl,53.2,21.29,0.3999,0.0782,0.0819,0.021,0.0,0.0,0.0007,0.0083,0.2099,,,,,,
268,Georgia,bcat,28.5,559.98,19.6713,,,,,,,,,12.475,0.528,6.6683,7.58,0.2662,19.9375
268,Georgia,bean,4.2,2.4,0.5678,0.1094,0.0847,0.0197,0.0,0.0033,0.0004,0.0165,0.3338,,,,,,
268,Georgia,dcat,593.9,844.56,1.4219,,,,,,,,,0.908,0.0459,0.468,25.31,0.0426,1.4646
268,Georgia,goat,2.6,11.15,4.3528,,,,,,,,,2.5557,0.06,1.7372,0.35,0.1351,4.4879
268,Georgia,maiz,212.5,147.21,0.6928,0.292,0.0824,0.0119,0.0,0.0539,0.0008,0.0047,0.2471,,,,,,
268,Georgia,pigs,29.6,23.21,0.783,,,,,,,,,0.1367,0.6463,0.0,8.46,0.2855,1.0685
268,Georgia,pota,222.4,22.34,0.1005,0.0444,0.0076,0.0034,0.0,0.0001,0.0002,0.0005,0.0443,,,,,,
268,Georgia,poul,71.1,39.11,0.55,,,,,,,,,0.0,0.0761,0.4739,20.76,0.292,0.842
268,Georgia,shee,10.6,179.99,16.9424,,,,,,,,,10.9153,0.2402,5.7868,1.52,0.1428,17.0851
268,Georgia,soyb,1.9,1.33,0.6996,0.0493,0.0719,0.0171,0.0,0.0304,0.0,0.0117,0.5192,,,,,,
268,Georgia,whea,169.8,30.5,0.1796,0.0658,0.0258,0.0105,0.0,0.0,0.0006,0.0074,0.0695,,,,,,
270,Gambia,bcat,3.8,316.27,83.4687,,,,,,,,,55.0172,2.0508,26.4007,0.21,0.0542,83.5229
270,Gambia,cass,13.8,13.24,0.9581,0.0019,0.0072,0.0052,0.0,0.9349,0.0006,0.0041,0.0043,,,,,,
270,Gambia,cott,1.9,5.47,2.9119,0.3201,0.049,0.0256,0.0,2.3609,0.1082,0.0412,0.0069,,,,,,
270,Gambia,dcat,46.4,81.98,1.7654,,,,,,,,,1.2054,0.0342,0.5257,0.49,0.0107,1.7761
270,Gambia,grou,154.4,111.55,0.7227,0.0081,0.0143,0.0134,0.0,0.6611,0.0028,0.0171,0.0058,,,,,,
270,Gambia,maiz,57.5,108.54,1.8877,0.0631,0.023,0.0094,0.0,1.7406,0.0223,0.0225,0.0067,,,,,,
270,Gambia,oilp,39.5,11.41,0.2886,0.0002,0.0034,0.0,0.0,0.285,0.0,0.0,0.0,,,,,,
270,Gambia,pigs,1.2,3.15,2.7035,,,,,,,,,0.3691,2.3344,0.0,0.06,0.0501,2.7536
270,Gambia,pota,24.3,1.18,0.0485,0.033,0.0008,0.0021,0.0,0.0,0.012,0.0006,0.0,,,,,,
270,Gambia,poul,3.0,5.01,1.6659,,,,,,,,,0.0,0.2885,1.3774,0.14,0.0455,1.7114
270,Gambia,rice,57.7,351.41,6.086,0.0689,0.0316,0.0175,1.1949,4.6533,0.0314,0.0702,0.0181,,,,,,
270,Gambia,shee,1.1,43.92,38.59,,,,,,,,,24.3277,1.1484,13.1139,0.02,0.0164,38.6064
270,Gambia,sorg,13.3,15.59,1.1748,0.0171,0.0402,0.0204,0.0,1.0359,0.0049,0.044,0.0124,,,,,,
275,Palestine,maiz,2.5,0.07,0.026,0.0033,0.0034,0.0067,0.0,0.0,0.0008,0.0118,0.0,,,,,,
276,Germany,barl,10489.2,3931.67,0.3748,0.0978,0.0357,0.0178,0.0,0.2082,0.0059,0.0002,0.0093,,,,,,
276,Germany,bcat,1016.0,13786.95,13.5703,,,,,,,,,10.6319,1.7573,1.1812,1033.55,1.0173,14.5876
276,Germany,dcat,33736.1,15561.33,0.4613,,,,,,,,,0.3491,0.0876,0.0245,3662.04,0.1085,0.5698
276,Germany,maiz,5252.7,813.36,0.1548,0.0392,0.0179,0.0076,0.0,0.0839,0.0022,0.0001,0.0039,,,,,,
276,Germany,pigs,4291.6,5574.36,1.2989,,,,,,,,,0.2362,1.0627,0.0,5489.79,1.2792,2.5781
276,Germany,pota,13009.7,1088.86,0.0837,0.0138,0.0073,0.0029,0.0,0.0575,0.0008,0.0,0.0015,,,,,,
276,Germany,poul,2545.7,501.23,0.1969,,,,,,,,,0.0,0.1894,0.0075,1922.97,0.7554,0.9523
276,Germany,rape,3564.9,2224.76,0.6241,0.1738,0.0462,0.0144,0.0,0.3699,0.0124,0.0003,0.0069,,,,,,
276,Germany,shee,29.0,435.6,15.008,,,,,,,,,10.5599,0.4749,3.9732,14.73,0.5076,15.5156
276,Germany,soyb,135.8,43.46,0.3202,0.0666,0.0521,0.0145,0.0,0.1761,0.003,0.0,0.0078,,,,,,
276,Germany,whea,18312.3,8515.46,0.465,0.1479,0.0383,0.0158,0.0,0.2455,0.009,0.0003,0.0083,,,,,,
288,Ghana,bcat,30.5,2334.44,76.497,,,,,,,,,50.4555,1.7951,24.2464,43.31,1.4192,77.9162
288,Ghana,bean,163.6,29.4,0.1797,0.0979,0.0278,0.0264,0.0,0.0,0.0082,0.0194,0.0,,,,,,
288,Ghana,cass,27655.9,269.07,0.0097,0.0022,0.0013,0.005,0.0,0.0,0.0002,0.001,0.0,,,,,,
288,Ghana,coco,526.7,44.94,0.0853,0.0366,0.0452,0.0,0.0,0.0,0.0035,0.0,0.0,,,,,,
288,Ghana,cott,28.5,9.63,0.3374,0.2346,0.0189,0.0348,0.0,0.0,0.0196,0.0295,0.0,,,,,,
288,Ghana,dcat,49.8,699.61,14.0436,,,,,,,,,9.5913,0.2611,4.1912,8.33,0.1672,14.2108
288,Ghana,goat,36.4,2062.78,56.6487,,,,,,,,,32.8971,1.4689,22.2826,12.71,0.3489,56.9976
288,Ghana,grou,602.9,43.11,0.0715,0.0111,0.0225,0.0244,0.0,0.0,0.0011,0.0124,0.0,,,,,,
288,Ghana,maiz,3718.8,272.8,0.0734,0.0389,0.0106,0.0109,0.0,0.0,0.0033,0.0096,0.0,,,,,,
288,Ghana,oilp,3170.1,12.9,0.0041,0.0007,0.0033,0.0,0.0,0.0,0.0001,0.0,0.0,,,,,,
288,Ghana,pigs,31.9,176.01,5.5242,,,,,,,,,0.8554,4.6688,0.0,53.8,1.6886,7.2127
288,Ghana,poul,128.6,359.78,2.7969,,,,,,,,,0.0,0.463,2.3339,139.3,1.0829,3.8799
288,Ghana,rice,1718.7,746.21,0.4342,0.0097,0.0073,0.0082,0.3988,0.0,0.0019,0.0083,0.0,,,,,,
288,Ghana,rubb,137.8,2.21,0.016,0.0029,0.0131,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
288,Ghana,shee,26.8,1263.52,47.1619,,,,,,,,,29.7543,1.3436,16.064,12.42,0.4636,47.6255
288,Ghana,sorg,466.6,39.03,0.0836,0.0222,0.0281,0.0168,0.0,0.0,0.0028,0.0138,0.0,,,,,,
288,Ghana,soyb,277.8,17.14,0.0617,0.0223,0.0131,0.0141,0.0,0.0,0.0022,0.01,0.0,,,,,,
288,Ghana,sugc,154.0,4.34,0.0282,0.0202,0.0011,0.0044,0.0,0.0,0.0015,0.001,0.0,,,,,,
300,Greece,barl,321.7,74.42,0.2314,0.0408,0.0166,0.0204,0.0,0.038,0.0075,0.0191,0.089,,,,,,
300,Greece,bcat,30.1,999.26,33.233,,,,,,,,,25.1061,5.3773,2.7496,25.67,0.8537,34.0867
300,Greece,dcat,621.5,391.05,0.6292,,,,,,,,,0.4482,0.1475,0.0335,58.92,0.0948,0.724
300,Greece,goat,299.3,645.28,2.156,,,,,,,,,1.194,0.0455,0.9165,75.58,0.2525,2.4086
300,Greece,maiz,886.3,203.14,0.2292,0.06,0.0064,0.0102,0.0,0.0374,0.0102,0.0116,0.0934,,,,,,
300,Greece,pigs,54.2,195.29,3.603,,,,,,,,,0.5006,3.1024,0.0,67.74,1.2497,4.8527
300,Greece,pota,288.3,21.61,0.075,0.0124,0.0041,0.0036,0.0,0.015,0.0022,0.0022,0.0355,,,,,,
300,Greece,poul,248.7,2.35,0.0095,,,,,,,,,0.0,0.0087,0.0007,141.54,0.5691,0.5785
300,Greece,rape,6.9,3.49,0.5091,0.0918,0.0188,0.0357,0.0,0.0735,0.0177,0.0262,0.2453,,,,,,
300,Greece,rice,264.2,238.46,0.9025,0.0333,0.0046,0.0091,0.7341,0.0318,0.0072,0.0113,0.071,,,,,,
300,Greece,shee,853.2,2020.88,2.3685,,,,,,,,,1.6763,0.0819,0.6103,247.79,0.2904,2.6589
300,Greece,sorg,3.8,4.38,1.1593,0.0936,0.0352,0.0215,0.0,0.2524,0.0148,0.0269,0.7149,,,,,,
300,Greece,soyb,1.7,0.48,0.2731,0.0311,0.0131,0.0155,0.0,0.1008,0.0063,0.009,0.0974,,,,,,
300,Greece,whea,1141.1,195.67,0.1715,0.0329,0.0124,0.0126,0.0,0.0316,0.0062,0.0189,0.0569,,,,,,
308,Grenada,poul,3.5,1.37,0.385,,,,,,,,,0.0,0.1308,0.2542,0.09,0.0252,0.4102
308,Grenada,sugc,5.2,0.02,0.0033,0.0003,0.0007,0.0022,0.0,0.0,0.0001,0.0,0.0,,,,,,
320,Guatemala,bcat,304.5,6575.26,21.5962,,,,,,,,,16.7315,0.2997,4.5649,53.73,0.1765,21.7727
320,Guatemala,bean,118.7,59.72,0.503,0.2241,0.1686,0.0242,0.0,0.0442,0.0262,0.0157,0.0,,,,,,
320,Guatemala,cass,1.6,1.19,0.7254,0.4005,0.0616,0.0457,0.0,0.112,0.0439,0.0616,0.0,,,,,,
320,Guatemala,coco,11.9,4.11,0.3463,0.0992,0.017,0.0,0.0,0.2194,0.0107,0.0,0.0,,,,,,
320,Guatemala,coff,198.5,200.05,1.008,0.7059,0.1294,0.0,0.0,0.0908,0.0819,0.0,0.0,,,,,,
320,Guatemala,cott,2.6,1.12,0.4353,0.1133,0.0311,0.0314,0.0,0.2376,0.0136,0.0083,0.0,,,,,,
320,Guatemala,dcat,548.9,1607.73,2.929,,,,,,,,,2.5304,0.0571,0.3415,16.57,0.0302,2.9592
320,Guatemala,goat,2.4,23.71,9.9129,,,,,,,,,5.8039,0.2029,3.906,0.19,0.0794,9.9923
320,Guatemala,grou,9.3,1.11,0.119,0.0452,0.0077,0.0179,0.0,0.0251,0.0043,0.0188,0.0,,,,,,
320,Guatemala,maiz,2260.5,713.69,0.3157,0.2012,0.0418,0.0098,0.0,0.0343,0.0226,0.0061,0.0,,,,,,
320,Guatemala,oilp,4060.5,145.89,0.0359,0.0197,0.0006,0.0,0.0,0.0134,0.0022,0.0,0.0,,,,,,
320,Guatemala,olvs,2.0,115.1,57.9387,,,,,,,,,36.5341,3.2937,18.1109,0.1,0.0508,57.9896
320,Guatemala,pigs,43.5,368.37,8.4634,,,,,,,,,1.7965,6.6668,0.0,11.6,0.2664,8.7298
320,Guatemala,pota,550.7,25.66,0.0466,0.0268,0.0104,0.0033,0.0,0.0029,0.003,0.0002,0.0,,,,,,
320,Guatemala,poul,634.4,137.52,0.2168,,,,,,,,,0.0,0.0778,0.139,141.48,0.223,0.4398
320,Guatemala,rcof,46.1,44.53,0.9667,0.6502,0.1794,0.0,0.0,0.0603,0.0768,0.0,0.0,,,,,,
320,Guatemala,rice,32.2,20.23,0.6289,0.0797,0.0265,0.0087,0.4123,0.0845,0.0127,0.0044,0.0,,,,,,
320,Guatemala,rubb,97.1,31.79,0.3275,0.1317,0.0687,0.0,0.0,0.1123,0.0148,0.0,0.0,,,,,,
320,Guatemala,shee,1.9,120.89,63.5628,,,,,,,,,40.4768,1.1801,21.9059,0.17,0.0886,63.6513
320,Guatemala,sorg,41.0,20.69,0.5051,0.2727,0.0758,0.0209,0.0,0.0842,0.0305,0.0209,0.0,,,,,,
320,Guatemala,soyb,43.3,6.76,0.1563,0.026,0.0129,0.0125,0.0,0.0769,0.0028,0.0252,0.0,,,,,,
320,Guatemala,sugc,19372.6,321.91,0.0166,0.0042,0.0012,0.0045,0.0,0.0059,0.0005,0.0003,0.0,,,,,,
324,Guinea,bcat,75.2,10245.54,136.2833,,,,,,,,,89.7604,3.3706,43.1523,211.38,2.8117,139.0949
324,Guinea,cass,3060.6,105.98,0.0346,0.0003,0.009,0.0075,0.0,0.0174,0.0,0.0005,0.0,,,,,,
324,Guinea,coco,26.2,129.16,4.9359,0.0778,0.1171,0.0,0.0,4.7324,0.0086,0.0,0.0,,,,,,
324,Guinea,cott,44.4,43.43,0.9788,0.0553,0.1047,0.0486,0.0,0.7543,0.0051,0.0107,0.0,,,,,,
324,Guinea,dcat,238.6,1765.26,7.3997,,,,,,,,,5.048,0.1452,2.2065,80.77,0.3386,7.7383
324,Guinea,goat,62.7,933.36,14.8956,,,,,,,,,8.6683,0.3537,5.8736,44.68,0.7131,15.6087
324,Guinea,grou,989.4,547.32,0.5532,0.0067,0.0738,0.0495,0.0,0.4162,0.0002,0.0068,0.0,,,,,,
324,Guinea,maiz,954.8,286.76,0.3003,0.0635,0.0572,0.0193,0.0,0.1523,0.0036,0.0044,0.0,,,,,,
324,Guinea,oilp,784.5,1016.03,1.2951,0.0004,0.0174,0.0,0.0,1.2773,0.0,0.0,0.0,,,,,,
324,Guinea,pigs,1.5,10.99,7.5714,,,,,,,,,1.1566,6.4148,0.0,10.4,7.1618,14.7332
324,Guinea,pota,592.3,142.36,0.2404,0.0025,0.0023,0.0027,0.0,0.2327,0.0001,0.0001,0.0,,,,,,
324,Guinea,poul,47.2,150.81,3.1933,,,,,,,,,0.0,0.5528,2.6405,109.93,2.3276,5.5209
324,Guinea,rcof,236.9,62.01,0.2617,0.0019,0.0516,0.0,0.0,0.2081,0.0001,0.0,0.0,,,,,,
324,Guinea,rice,3630.1,2236.1,0.616,0.0209,0.0392,0.0215,0.323,0.2029,0.0014,0.007,0.0,,,,,,
324,Guinea,rubb,15.0,8.9,0.5933,0.0094,0.0856,0.0,0.0,0.498,0.0002,0.0,0.0,,,,,,
324,Guinea,shee,32.7,716.25,21.8838,,,,,,,,,13.8384,0.5714,7.474,28.39,0.8674,22.7512
324,Guinea,sorg,71.1,61.35,0.863,0.0125,0.0692,0.0298,0.0,0.7425,0.0015,0.0076,0.0,,,,,,
324,Guinea,sugc,316.5,6.95,0.022,0.0009,0.0019,0.0052,0.0,0.0135,0.0,0.0003,0.0,,,,,,
328,Guyana,bcat,2.1,80.32,37.8025,,,,,,,,,29.2277,0.5445,8.0303,2.3,1.0823,38.8848
328,Guyana,cass,85.8,11.19,0.1305,0.0033,0.0031,0.0027,0.0,0.1176,0.0004,0.0032,0.0003,,,,,,
328,Guyana,dcat,21.0,88.77,4.2295,,,,,,,,,3.605,0.1346,0.4899,1.92,0.0917,4.3212
328,Guyana,maiz,4.5,22.79,5.1204,0.2004,0.0864,0.0123,0.0,4.7088,0.0263,0.0855,0.0007,,,,,,
328,Guyana,poul,77.4,74.59,0.9637,,,,,,,,,0.0,0.3701,0.5936,28.83,0.3725,1.3361
328,Guyana,rice,952.9,1112.03,1.167,0.0345,0.008,0.0045,0.4137,0.6599,0.0103,0.0351,0.0009,,,,,,
328,Guyana,soyb,1.6,0.21,0.1304,0.0344,0.0406,0.0136,0.0,0.0,0.0036,0.0382,0.0,,,,,,
328,Guyana,sugc,271.6,211.17,0.7776,0.0227,0.0067,0.0119,0.0,0.7117,0.003,0.0191,0.0025,,,,,,
332,Haiti,bcat,44.7,2403.16,53.8075,,,,,,,,,41.6075,0.7603,11.4397,3.66,0.082,53.8895
332,Haiti,bean,70.2,26.59,0.3787,0.0463,0.2099,0.0927,0.0,0.0055,0.0079,0.0165,0.0,,,,,,
332,Haiti,cass,610.9,14.88,0.0244,0.0012,0.0138,0.0088,0.0,0.0001,0.0002,0.0003,0.0,,,,,,
332,Haiti,coco,3.4,1.69,0.5026,0.2151,0.2511,0.0,0.0,0.003,0.0334,0.0,0.0,,,,,,
332,Haiti,coff,4.3,6.34,1.4639,0.6261,0.7148,0.0,0.0,0.018,0.105,0.0,0.0,,,,,,
332,Haiti,dcat,45.0,398.06,8.8526,,,,,,,,,7.6377,0.1761,1.0388,0.41,0.0091,8.8617
332,Haiti,goat,50.3,348.01,6.9219,,,,,,,,,4.0398,0.1457,2.7364,1.1,0.0219,6.9438
332,Haiti,grou,12.0,3.87,0.3223,0.0089,0.1664,0.1239,0.0,0.0018,0.0011,0.0202,0.0,,,,,,
332,Haiti,maiz,151.9,20.45,0.1346,0.0305,0.0622,0.0282,0.0,0.0039,0.0051,0.0046,0.0,,,,,,
332,Haiti,olvs,4.3,461.57,107.1344,,,,,,,,,67.3383,6.1842,33.6119,0.06,0.0144,107.1488
332,Haiti,pigs,29.0,119.82,4.1273,,,,,,,,,0.8627,3.2645,0.0,2.72,0.0937,4.221
332,Haiti,pota,34.9,0.67,0.0193,0.008,0.0061,0.0032,0.0,0.0,0.002,0.0001,0.0,,,,,,
332,Haiti,poul,14.9,19.06,1.2795,,,,,,,,,0.0,0.4601,0.8193,0.86,0.0577,1.3372
332,Haiti,rice,108.5,366.86,3.38,0.0031,0.0152,0.0152,3.3405,0.0019,0.0012,0.0028,0.0,,,,,,
332,Haiti,shee,1.7,52.2,29.9632,,,,,,,,,19.0266,0.5658,10.3708,0.04,0.0244,29.9876
332,Haiti,sorg,11.2,1.67,0.1494,0.0199,0.0805,0.0364,0.0,0.0038,0.0028,0.0061,0.0,,,,,,
332,Haiti,sugc,1364.2,10.7,0.0078,0.002,0.0012,0.0041,0.0,0.0,0.0004,0.0002,0.0,,,,,,
340,Honduras,bcat,64.2,4579.64,71.3895,,,,,,,,,55.2845,1.0145,15.0906,51.08,0.7963,72.1858
340,Honduras,bean,155.4,209.92,1.3508,0.1388,0.1148,0.023,0.0,1.0279,0.0172,0.029,0.0,,,,,,
340,Honduras,cass,24.2,4.9,0.2021,0.0055,0.0105,0.0065,0.0,0.1772,0.0003,0.002,0.0,,,,,,
340,Honduras,coco,1.7,4.54,2.6577,0.4266,0.1402,0.0,0.0,2.0398,0.0511,0.0,0.0,,,,,,
340,Honduras,coff,355.5,668.1,1.8794,0.6479,0.1013,0.0,0.0,1.05,0.0803,0.0,0.0,,,,,,
340,Honduras,cott,3.1,3.8,1.2438,0.0,0.0,0.0342,0.0,1.1677,0.0,0.0419,0.0,,,,,,
340,Honduras,dcat,677.0,1129.8,1.6688,,,,,,,,,1.4409,0.0334,0.1945,62.88,0.0929,1.7617
340,Honduras,maiz,703.8,565.05,0.8029,0.1607,0.0524,0.0131,0.0,0.5424,0.0199,0.0144,0.0,,,,,,
340,Honduras,oilp,1848.9,646.41,0.3496,0.0723,0.0055,0.0,0.0,0.2628,0.009,0.0,0.0,,,,,,
340,Honduras,pigs,6.9,60.66,8.7469,,,,,,,,,1.8215,6.9253,0.0,7.57,1.0921,9.839
340,Honduras,pota,26.7,6.03,0.226,0.0771,0.0033,0.0044,0.0,0.1303,0.0095,0.0014,0.0,,,,,,
340,Honduras,poul,275.7,124.35,0.451,,,,,,,,,0.0,0.1707,0.2803,150.0,0.5441,0.9951
340,Honduras,rice,22.0,67.36,3.0589,0.2299,0.0409,0.026,1.5455,1.1234,0.0553,0.0379,0.0,,,,,,
340,Honduras,rubb,1.1,0.18,0.1712,0.086,0.075,0.0,0.0,0.0,0.0102,0.0,0.0,,,,,,
340,Honduras,sorg,14.8,14.61,0.988,0.1948,0.1393,0.0326,0.0,0.5556,0.024,0.0417,0.0,,,,,,
340,Honduras,soyb,2.0,0.71,0.3519,0.0134,0.0371,0.0092,0.0,0.2786,0.0004,0.0132,0.0,,,,,,
340,Honduras,sugc,5581.9,171.48,0.0307,0.0094,0.0011,0.0038,0.0,0.0141,0.0012,0.0013,0.0,,,,,,
340,Honduras,whea,1.0,0.78,0.7424,0.3041,0.3058,0.0466,0.0,0.0,0.0432,0.0426,0.0,,,,,,
348,Hungary,barl,1489.9,312.76,0.2099,0.0384,0.0089,0.012,0.0,0.1446,0.0051,0.0002,0.0008,,,,,,
348,Hungary,bcat,24.0,1242.18,51.8503,,,,,,,,,41.5907,7.5062,2.7533,48.9,2.0412,53.8915
348,Hungary,dcat,2038.8,766.91,0.3762,,,,,,,,,0.3049,0.0563,0.0149,394.23,0.1934,0.5695
348,Hungary,goat,3.0,10.11,3.4232,,,,,,,,,1.915,0.0856,1.4226,1.4,0.4758,3.899
348,Hungary,maiz,5134.8,1361.57,0.2652,0.0506,0.0105,0.0093,0.0,0.1867,0.0067,0.0002,0.0011,,,,,,
348,Hungary,pigs,449.5,417.16,0.9281,,,,,,,,,0.2391,0.689,0.0,866.43,1.9275,2.8556
348,Hungary,pota,258.6,21.49,0.0831,0.0197,0.0045,0.0031,0.0,0.0482,0.0024,0.0,0.0052,,,,,,
348,Hungary,poul,512.4,163.48,0.319,,,,,,,,,0.0,0.3147,0.0043,669.13,1.3058,1.6249
348,Hungary,rape,432.8,367.69,0.8495,0.1797,0.0329,0.0243,0.0,0.5868,0.024,0.0006,0.0013,,,,,,
348,Hungary,rice,8.0,3.78,0.4729,0.0801,0.0178,0.0112,0.0634,0.2862,0.0115,0.0,0.0026,,,,,,
348,Hungary,shee,3.6,224.21,62.26,,,,,,,,,44.762,2.8954,14.6026,1.48,0.4115,62.6715
348,Hungary,sorg,158.6,24.9,0.157,0.0295,0.0078,0.007,0.0,0.1078,0.0038,0.0002,0.0008,,,,,,
348,Hungary,soyb,271.4,95.98,0.3536,0.0372,0.0119,0.0088,0.0,0.289,0.005,0.0002,0.0014,,,,,,
348,Hungary,whea,5072.7,1179.43,0.2325,0.0473,0.0096,0.0097,0.0,0.1591,0.0062,0.0002,0.0004,,,,,,
352,Iceland,bcat,3.8,82.5,21.5774,,,,,,,,,16.7478,3.0944,1.7352,1.96,0.5118,22.0892
352,Iceland,dcat,147.8,97.95,0.6629,,,,,,,,,0.4925,0.1382,0.0322,7.63,0.0516,0.7145
352,Iceland,pigs,6.4,6.02,0.9381,,,,,,,,,0.1549,0.7832,0.0,3.25,0.5062,1.4444
352,Iceland,poul,14.4,1.41,0.0981,,,,,,,,,0.0,0.0968,0.0013,4.59,0.3194,0.4175
352,Iceland,shee,7.4,107.18,14.4564,,,,,,,,,10.3218,0.5184,3.6161,1.33,0.1792,14.6356
356,India,barl,1688.3,206.28,0.1222,0.0661,0.0201,0.0205,0.0,0.0009,0.014,0.0006,0.0,,,,,,
356,India,bcat,21.1,2915.21,137.8349,,,,,,,,,116.9563,9.6494,11.2293,0.0,0.0,137.8349
356,India,bean,7924.9,4129.05,0.521,0.2897,0.0753,0.0403,0.0,0.0517,0.062,0.002,0.0,,,,,,
356,India,buff,110324.7,203111.05,1.841,,,,,,,,,1.5174,0.1517,0.172,17095.49,0.155,1.996
356,India,cass,6152.0,156.76,0.0255,0.0122,0.0033,0.0052,0.0,0.0024,0.0023,0.0001,0.0,,,,,,
356,India,coco,29.8,137.77,4.6262,3.6785,0.2276,0.0,0.0,0.0815,0.6386,0.0,0.0,,,,,,
356,India,coff,88.6,358.49,4.0438,3.1468,0.151,0.0,0.0,0.009,0.7369,0.0,0.0,,,,,,
356,India,cott,14927.7,20100.53,1.3465,1.0195,0.0377,0.0362,0.0,0.0076,0.2432,0.0023,0.0,,,,,,
356,India,dcat,134010.1,115387.74,0.861,,,,,,,,,0.686,0.0611,0.114,6535.91,0.0488,0.9098
356,India,goat,8966.4,35197.76,3.9255,,,,,,,,,2.3103,0.1098,1.5054,1030.98,0.115,4.0405
356,India,grou,11830.6,2811.93,0.2377,0.143,0.025,0.0222,0.0,0.0064,0.0407,0.0004,0.0,,,,,,
356,India,maiz,40675.2,11767.28,0.2893,0.2086,0.0174,0.0083,0.0,0.0067,0.048,0.0003,0.0,,,,,,
356,India,olvs,18.7,166.07,8.8638,,,,,,,,,5.8192,0.5444,2.5002,0.61,0.0324,8.8962
356,India,pigs,358.9,1613.22,4.4952,,,,,,,,,0.6583,3.8369,0.0,222.67,0.6205,5.1157
356,India,pota,56446.6,5050.53,0.0895,0.0646,0.0042,0.0033,0.0,0.0064,0.011,0.0,0.0,,,,,,
356,India,poul,13012.6,3046.25,0.2341,,,,,,,,,0.0,0.0765,0.1576,4646.81,0.3571,0.5912
356,India,rape,13220.2,3138.46,0.2374,0.1236,0.0332,0.0159,0.0,0.0409,0.0233,0.0005,0.0,,,,,,
356,India,rcof,205.5,397.7,1.9352,1.5063,0.0457,0.0,0.0,0.058,0.3253,0.0,0.0,,,,,,
356,India,rice,217366.9,174995.47,0.8051,0.1396,0.0153,0.009,0.5722,0.0251,0.043,0.0009,0.0,,,,,,
356,India,rubb,801.6,516.04,0.6438,0.4589,0.0207,0.0,0.0,0.0964,0.0678,0.0,0.0,,,,,,
356,India,shee,1284.9,15630.42,12.1643,,,,,,,,,8.015,0.5123,3.637,152.28,0.1185,12.2828
356,India,sorg,5405.0,4103.07,0.7591,0.5404,0.0404,0.0198,0.0,0.002,0.1555,0.0009,0.0002,,,,,,
356,India,soyb,15090.7,5299.42,0.3512,0.2507,0.0234,0.0257,0.0,0.0012,0.0487,0.0015,0.0,,,,,,
356,India,sugc,451974.3,11520.45,0.0255,0.0171,0.0007,0.0036,0.0,0.0002,0.0038,0.0001,0.0,,,,,,
356,India,whea,113701.6,22308.28,0.1962,0.138,0.0131,0.0139,0.0,0.0021,0.0274,0.0018,0.0,,,,,,
360,Indonesia,bcat,539.9,26894.06,49.8086,,,,,,,,,37.5901,6.041,6.1774,329.97,0.6111,50.4197
360,Indonesia,bean,155.3,155.76,1.0027,0.067,0.3518,0.0278,0.0,0.531,0.0089,0.0164,0.0,,,,,,
360,Indonesia,buff,101.9,2160.56,21.1988,,,,,,,,,16.0932,2.4974,2.6083,26.63,0.2612,21.4601
360,Indonesia,cass,14431.3,1102.9,0.0764,0.0175,0.0093,0.0063,0.0,0.0395,0.0023,0.0015,0.0,,,,,,
